Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh),Urban Household (kWh),Urban Industrial (kWh),Urban Commercial (kWh),Urban Others (kWh),Rural Household (kWh),Rural Industrial (kWh),Rural Commercial (kWh),Rural Others (kWh),Period,Adjusted Total Usage (kWh)
2023-12-01,22.7,76.1,Winter,16.7,0.0,3130000.0,3569.0102483423366,2498.307173839636,1070.7030745027012,749.4921521518908,624.576793459909,499.6614347679272,124.9153586919818,481.81638352621553,267.6757686256753,214.14061490054024,107.07030745027012,,
2023-12-02,23.1,77.1,Winter,14.3,0.0,3130000.0,3466.6001290432782,2426.6200903302947,1039.9800387129835,727.9860270990883,606.6550225825737,485.32401806605895,121.33100451651474,467.9910174208426,259.9950096782459,207.9960077425967,103.99800387129837,,
2023-12-03,23.6,74.5,Winter,16.0,0.0,3130000.0,3450.9291466685013,2415.650402667951,1035.2787440005504,724.6951208003852,603.9126006669877,483.1300805335902,120.78252013339755,465.8754348002477,258.8196860001376,207.0557488001101,103.52787440005504,,
2023-12-04,23.4,74.6,Winter,16.6,0.0,3130000.0,3503.261679554778,2452.2831756883443,1050.9785038664336,735.6849527065033,613.0707939220861,490.45663513766885,122.6141587844172,472.9403267398951,262.7446259666084,210.19570077328672,105.09785038664336,,
2023-12-05,22.4,76.3,Winter,16.8,0.0,3130000.0,3612.049068792585,2528.4343481548094,1083.6147206377757,758.5303044464428,632.1085870387024,505.6868696309619,126.42171740774047,487.6266242869991,270.9036801594439,216.72294412755517,108.36147206377755,,
2023-12-06,22.0,79.2,Winter,14.1,0.0,3130000.0,3500.6724703357977,2450.470729235058,1050.2017411007394,735.1412187705174,612.6176823087645,490.0941458470117,122.52353646175293,472.5907834953328,262.55043527518484,210.04034822014788,105.02017411007394,,
2023-12-07,21.1,80.6,Winter,13.0,0.0,3130000.0,3666.250731067066,2566.3755117469464,1099.87521932012,769.9126535240839,641.5938779367366,513.2751023493893,128.31877558734732,494.94384869405405,274.96880483003,219.97504386402403,109.98752193201202,,
2023-12-08,22.0,76.0,Winter,16.2,0.0,3130000.0,3612.5095303767625,2528.7566712637336,1083.752859113029,758.6270013791201,632.1891678159334,505.75133425274674,126.43783356318669,487.6887866008631,270.93821477825725,216.75057182260585,108.37528591130292,,
2023-12-09,22.1,74.5,Winter,15.1,0.0,3130000.0,3389.402164084645,2372.5815148592515,1016.8206492253936,711.7744544577754,593.1453787148129,474.5163029718504,118.62907574296258,457.56929215142713,254.2051623063484,203.36412984507876,101.68206492253935,,
2023-12-10,22.3,73.1,Winter,15.3,0.0,3130000.0,3615.47950706482,2530.835654945374,1084.643852119446,759.2506964836122,632.7089137363434,506.1671309890748,126.5417827472687,488.0897334537507,271.1609630298615,216.9287704238892,108.4643852119446,,
2023-12-11,22.8,69.4,Winter,16.1,0.0,3130000.0,3405.937866174478,2384.156506322134,1021.7813598523436,715.2469518966402,596.0391265805335,476.8313012644269,119.20782531610672,459.8016119335546,255.4453399630859,204.35627197046875,102.17813598523436,,
2023-12-12,22.5,68.0,Winter,15.7,0.0,3130000.0,3531.893829866202,2472.3256809063414,1059.5681489598608,741.6977042719024,618.0814202265854,494.4651361812683,123.61628404531707,476.8056670319373,264.8920372399652,211.91362979197217,105.95681489598608,,
2023-12-13,21.6,68.0,Winter,16.9,0.0,3130000.0,3523.348415950373,2466.343891165261,1057.0045247851122,739.9031673495783,616.5859727913153,493.2687782330522,123.31719455826304,475.65203615330046,264.25113119627804,211.40090495702245,105.70045247851122,,
2023-12-14,21.2,62.8,Winter,18.4,0.0,3130000.0,3580.1432730915826,2506.100291164108,1074.042981927475,751.8300873492324,626.525072791027,501.22005823282166,125.3050145582054,483.3193418673638,268.51074548186875,214.808596385495,107.4042981927475,,
2023-12-15,20.4,64.2,Winter,18.4,0.0,3130000.0,3453.232562502933,2417.2627937520533,1035.96976875088,725.1788381256159,604.3156984380133,483.4525587504107,120.86313968760268,466.186395937896,258.99244218772,207.193953750176,103.596976875088,,
2023-12-16,19.7,72.4,Winter,17.9,0.0,3130000.0,3668.618173850085,2568.032721695059,1100.5854521550257,770.4098165085177,642.0081804237648,513.6065443390119,128.40163608475297,495.2634534697616,275.1463630387564,220.11709043100515,110.05854521550258,,
2023-12-17,21.0,71.2,Winter,14.9,0.0,3130000.0,3378.65051657998,2365.0553616059856,1013.595154973994,709.5166084817956,591.2638404014964,473.0110723211972,118.25276808029928,456.1178197382973,253.3987887434985,202.7190309947988,101.3595154973994,,
2023-12-18,21.3,66.3,Winter,16.6,0.0,3130000.0,3650.3683761876646,2555.257863331365,1095.1105128562997,766.5773589994095,638.8144658328413,511.05157266627305,127.76289316656826,492.7997307853349,273.7776282140749,219.02210257125995,109.51105128562996,,
2023-12-19,20.9,65.5,Winter,16.0,0.0,3130000.0,3485.2314530038966,2439.6620171027275,1045.569435901169,731.8986051308183,609.9155042756819,487.9324034205456,121.9831008551364,470.50624615552607,261.39235897529227,209.11388718023383,104.55694359011692,,
2023-12-20,20.4,61.9,Winter,17.3,0.0,3130000.0,3555.301653082115,2488.711157157481,1066.5904959246348,746.6133471472443,622.1777892893703,497.7422314314962,124.43555785787406,479.9657231660856,266.6476239811587,213.31809918492692,106.65904959246348,,
2023-12-21,21.4,60.2,Winter,16.1,0.0,3130000.0,3570.558362508385,2499.3908537558696,1071.1675087525157,749.8172561267609,624.8477134389674,499.8781707511739,124.96954268779348,482.02537893863206,267.7918771881289,214.23350175050317,107.11675087525155,,
2023-12-22,21.4,63.5,Winter,15.0,0.0,3130000.0,3436.979645618201,2405.8857519327407,1031.0938936854604,721.7657255798222,601.4714379831852,481.1771503865482,120.29428759663703,463.9922521584572,257.7734734213651,206.2187787370921,103.10938936854603,,
2023-12-23,20.8,60.9,Winter,18.6,0.0,3130000.0,3423.842167430448,2396.689517201313,1027.1526502291342,719.0068551603938,599.1723793003282,479.3379034402626,119.83447586006564,462.2186926031104,256.7881625572836,205.43053004582688,102.71526502291344,,
2023-12-24,20.4,58.9,Winter,18.0,0.0,3130000.0,3550.053954554126,2485.037768187888,1065.016186366238,745.5113304563664,621.259442046972,497.0075536375776,124.2518884093944,479.2572838648071,266.2540465915595,213.0032372732476,106.5016186366238,,
2023-12-25,20.9,58.4,Winter,18.6,0.0,3130000.0,3393.036269542564,2375.125388679794,1017.9108808627692,712.5376166039382,593.7813471699485,475.0250777359588,118.7562694339897,458.05989638824616,254.4777202156923,203.58217617255383,101.79108808627691,,
2023-12-26,21.4,60.1,Winter,18.6,0.0,3130000.0,3380.744863173169,2366.5214042212183,1014.2234589519508,709.9564212663655,591.6303510553046,473.3042808442437,118.32607021106092,456.4005565283779,253.5558647379877,202.84469179039016,101.42234589519508,,
2023-12-27,21.3,64.9,Winter,18.5,0.0,3130000.0,3416.3183013140733,2391.422810919851,1024.8954903942222,717.4268432759553,597.8557027299628,478.2845621839703,119.57114054599256,461.2029706774,256.22387259855554,204.9790980788445,102.48954903942224,,
2023-12-28,21.2,65.5,Winter,18.6,0.0,3130000.0,3541.190131694207,2478.8330921859447,1062.3570395082622,743.6499276557834,619.7082730464862,495.766618437189,123.94165460929725,478.060667778718,265.5892598770656,212.47140790165247,106.23570395082623,,
2023-12-29,21.3,65.7,Winter,18.6,0.0,3130000.0,3452.5713936830484,2416.799975578134,1035.7714181049146,725.0399926734401,604.1999938945335,483.3599951156268,120.8399987789067,466.0971381472116,258.94285452622864,207.1542836209829,103.57714181049148,,
2023-12-30,21.7,62.3,Winter,18.8,0.0,3130000.0,3667.985341595464,2567.5897391168246,1100.3956024786394,770.2769217350474,641.8974347792062,513.5179478233649,128.37948695584123,495.1780211153877,275.09890061965984,220.0791204957279,110.03956024786396,,
2023-12-31,21.4,63.2,Winter,18.5,0.0,3130000.0,3518.1626295864626,2462.7138407105235,1055.4487888759388,738.8141522131571,615.6784601776309,492.5427681421047,123.13569203552618,474.95195499417247,263.8621972189847,211.08975777518776,105.54487888759388,,
2024-01-01,21.5,64.0,Winter,18.2,0.0,3130000.0,3558.250483769426,2490.775338638598,1067.475145130828,747.2326015915794,622.6938346596495,498.1550677277196,124.5387669319299,480.3638153088726,266.868786282707,213.4950290261656,106.7475145130828,,
2024-01-02,22.0,65.2,Winter,18.2,0.0,3130000.0,3488.336166771522,2441.835316740065,1046.5008500314568,732.5505950220195,610.4588291850163,488.36706334801306,122.09176583700328,470.9253825141556,261.6252125078642,209.30017000629135,104.65008500314568,,
2024-01-03,22.1,69.8,Winter,17.9,0.0,3130000.0,3503.4024530002503,2452.381717100175,1051.0207359000751,735.7145151300525,613.0954292750438,490.4763434200351,122.61908585500876,472.9593311550338,262.7551839750188,210.20414718001504,105.10207359000752,,
2024-01-04,21.8,67.1,Winter,18.2,0.0,3130000.0,3481.926443808832,2437.3485106661824,1044.5779331426495,731.2045531998547,609.3371276665456,487.4697021332365,121.86742553330912,470.0600699141923,261.1444832856624,208.91558662852992,104.45779331426496,,
2024-01-05,21.2,61.1,Winter,18.9,0.0,3130000.0,3623.311523792159,2536.318066654511,1086.9934571376475,760.8954199963532,634.0795166636277,507.2636133309022,126.81590333272555,489.1470557119414,271.7483642844119,217.3986914275295,108.69934571376476,,
2024-01-06,21.4,67.4,Winter,16.2,0.0,3130000.0,3418.2471782328885,2392.7730247630216,1025.474153469867,717.8319074289064,598.1932561907554,478.55460495260434,119.63865123815108,461.4633690614401,256.3685383674667,205.0948306939734,102.5474153469867,,
2024-01-07,22.2,69.4,Winter,14.2,0.0,3130000.0,3632.1286322782375,2542.4900425947662,1089.6385896834715,762.7470127784298,635.6225106486916,508.49800851895327,127.12450212973832,490.3373653575622,272.4096474208679,217.9277179366943,108.96385896834715,,
2024-01-08,22.7,63.4,Winter,15.6,0.0,3130000.0,3644.8183861181,2551.3728702826697,1093.44551583543,765.4118610848009,637.8432175706674,510.274574056534,127.5686435141335,492.05048212594346,273.3613789588575,218.689103167086,109.344551583543,,
2024-01-09,21.4,81.5,Winter,10.1,0.0,3130000.0,3634.186882818363,2543.9308179728537,1090.256064845509,763.179245391856,635.9827044932134,508.7861635945708,127.1965408986427,490.6152291804791,272.56401621137724,218.0512129691018,109.0256064845509,,
2024-01-10,20.7,83.8,Winter,9.4,0.0,3130000.0,3578.393250037197,2504.8752750260383,1073.5179750111597,751.4625825078115,626.2188187565096,500.9750550052077,125.24376375130193,483.0830887550219,268.3794937527899,214.703595002232,107.35179750111598,,
2024-01-11,23.0,71.3,Winter,16.6,0.0,3130000.0,3465.481303545319,2425.836912481723,1039.6443910635958,727.7510737445169,606.4592281204308,485.1673824963447,121.29184562408616,467.8399759786181,259.91109776589894,207.9288782127192,103.96443910635958,,
2024-01-12,22.8,66.5,Winter,18.7,0.0,3130000.0,3624.845299684154,2537.391709778907,1087.4535899052462,761.2175129336721,634.3479274447268,507.4783419557815,126.86958548894536,489.3541154573608,271.86339747631155,217.49071798104924,108.74535899052462,,
2024-01-13,23.3,61.6,Winter,19.0,0.0,3130000.0,3669.650116340868,2568.7550814386072,1100.8950349022605,770.6265244315822,642.1887703596518,513.7510162877214,128.43775407193036,495.4027657060173,275.2237587255651,220.1790069804521,110.08950349022604,,
2024-01-14,23.2,63.2,Winter,19.1,0.0,3130000.0,3558.009499584685,2490.60664970928,1067.4028498754055,747.181994912784,622.65166242732,498.12132994185606,124.53033248546402,480.3312824439325,266.8507124688514,213.48056997508112,106.74028498754056,,
2024-01-15,21.2,55.8,Winter,19.9,0.0,3130000.0,3410.739674206238,2387.5177719443664,1023.2219022618716,716.2553315833098,596.8794429860916,477.5035543888733,119.37588859721832,460.4498560178423,255.8054755654679,204.64438045237432,102.32219022618716,,
2024-01-16,20.5,59.8,Winter,19.9,0.0,3130000.0,3630.1287895280498,2541.090152669635,1089.0386368584152,762.3270458008905,635.2725381674087,508.218030533927,127.05450763348176,490.0673865862868,272.2596592146038,217.80772737168303,108.90386368584151,,
2024-01-17,20.6,65.5,Winter,19.7,0.0,3130000.0,3579.319637313031,2505.5237461191214,1073.7958911939097,751.6571238357363,626.3809365297803,501.1047492238243,125.27618730595609,483.20815103725937,268.4489727984774,214.75917823878197,107.37958911939096,,
2024-01-18,19.4,71.2,Winter,19.4,0.0,3130000.0,3408.325065368352,2385.827545757846,1022.4975196105056,715.7482637273538,596.4568864394615,477.16550915156927,119.29137728789232,460.1238838247276,255.6243799026264,204.49950392210116,102.24975196105056,,
2024-01-19,20.2,68.9,Winter,19.0,0.0,3130000.0,3593.991443780364,2515.7940106462543,1078.1974331341094,754.7382031938763,628.9485026615636,503.1588021292509,125.78970053231272,485.1888449103493,269.54935828352734,215.63948662682188,107.81974331341094,,
2024-01-20,20.9,67.7,Winter,19.2,0.0,3130000.0,3536.437897889876,2475.5065285229134,1060.931369366963,742.651958556874,618.8766321307284,495.1013057045827,123.77532642614568,477.4191162151334,265.2328423417408,212.18627387339265,106.09313693669633,,
2024-01-21,20.7,67.1,Winter,19.8,0.0,3130000.0,3672.8016473812418,2570.9611531668693,1101.8404942143727,771.2883459500607,642.7402882917173,514.1922306333739,128.54805765834348,495.8282223964677,275.4601235535932,220.36809884287456,110.18404942143728,,
2024-01-22,21.0,66.4,Winter,20.0,0.0,3130000.0,3642.815483156388,2549.970838209471,1092.8446449469163,764.9912514628412,637.4927095523677,509.9941676418942,127.49854191047356,491.7800902261124,273.2111612367291,218.56892898938327,109.28446449469163,,
2024-01-23,19.5,64.9,Winter,20.2,0.0,3130000.0,3515.972732745359,2461.180912921751,1054.7918198236075,738.3542738765252,615.2952282304377,492.2361825843502,123.05904564608755,474.6563189206234,263.6979549559019,210.9583639647215,105.47918198236076,,
2024-01-24,18.8,58.2,Winter,20.6,0.0,3130000.0,3582.2537478806653,2507.5776235164653,1074.6761243641995,752.2732870549396,626.8944058791163,501.51552470329307,125.37888117582328,483.6042559638898,268.6690310910499,214.9352248728399,107.46761243641996,,
2024-01-25,18.8,52.6,Winter,20.6,0.0,3130000.0,3533.4419939834547,2473.4093957884184,1060.0325981950366,742.0228187365254,618.3523489471046,494.6818791576837,123.67046978942092,477.01466918776646,265.00814954875915,212.0065196390073,106.00325981950368,,
2024-01-26,19.9,59.6,Winter,20.1,0.0,3130000.0,3462.602448845322,2423.8217141917253,1038.7807346535967,727.1465142575175,605.9554285479313,484.7643428383451,121.19108570958628,467.4513305941185,259.6951836633992,207.75614693071932,103.87807346535968,,
2024-01-27,21.1,61.7,Winter,20.0,0.0,3130000.0,3457.4683990131307,2420.2278793091914,1037.2405197039393,726.0683637927574,605.0569698272978,484.0455758618383,121.01139396545958,466.7582338667727,259.3101299259848,207.44810394078783,103.72405197039392,,
2024-01-28,22.3,60.4,Winter,19.8,0.0,3130000.0,3561.808647359408,2493.2660531515853,1068.5425942078225,747.9798159454756,623.3165132878963,498.65321063031706,124.66330265757928,480.84416739352014,267.1356485519556,213.7085188415645,106.85425942078226,,
2024-01-29,22.3,56.3,Winter,20.1,0.0,3130000.0,3598.0690321120123,2518.6483224784083,1079.4207096336038,755.5944967435224,629.6620806196021,503.7296644956817,125.93241612392042,485.7393193351217,269.85517740840095,215.8841419267208,107.94207096336038,,
2024-01-30,22.0,57.9,Winter,20.2,0.0,3130000.0,3428.0870640925923,2399.6609448648146,1028.426119227778,719.8982834594443,599.9152362162037,479.9321889729629,119.98304724324072,462.79175365250006,257.1065298069445,205.6852238455556,102.8426119227778,,
2024-01-31,21.9,56.7,Winter,20.5,0.0,3130000.0,3647.94917276152,2553.564420933064,1094.3847518284565,766.0693262799192,638.391105233266,510.7128841866128,127.6782210466532,492.4731383228054,273.5961879571141,218.8769503656913,109.43847518284564,,
2024-02-01,20.3,65.6,Winter,20.8,0.0,3130000.0,3611.743263865028,2528.220284705519,1083.5229791595084,758.4660854116557,632.0550711763798,505.6440569411038,126.41101423527596,487.5853406217788,270.8807447898771,216.70459583190168,108.35229791595084,,
2024-02-02,20.5,65.9,Winter,20.8,0.0,3130000.0,3549.795764044252,2484.8570348309763,1064.9387292132758,745.4571104492928,621.2142587077441,496.9714069661953,124.24285174154882,479.2224281459741,266.23468230331895,212.9877458426552,106.49387292132758,,
2024-02-03,21.6,58.7,Winter,20.8,0.0,3130000.0,3424.827296407644,2397.3791074853507,1027.4481889222934,719.2137322456052,599.3447768713377,479.47582149707017,119.86895537426754,462.3516850150321,256.8620472305733,205.4896377844587,102.74481889222936,,
2024-02-04,23.3,59.8,Winter,19.9,0.0,3130000.0,3446.3121555635457,2412.418508894482,1033.893646669064,723.7255526683446,603.1046272236205,482.4837017788964,120.6209254447241,465.2521410010788,258.473411667266,206.77872933381283,103.38936466690642,,
2024-02-05,24.8,57.4,Winter,20.2,0.0,3130000.0,3556.174950724723,2489.322465507306,1066.852485217417,746.7967396521917,622.3306163768265,497.8644931014612,124.4661232753653,480.0836183478377,266.7131213043543,213.37049704348345,106.68524852174173,,
2024-02-06,24.4,54.6,Winter,20.7,0.0,3130000.0,3463.7243784753787,2424.607064932765,1039.1173135426138,727.3821194798294,606.1517662331912,484.921412986553,121.23035324663824,467.6027910941762,259.77932838565346,207.8234627085228,103.9117313542614,,
2024-02-07,23.9,57.1,Winter,21.2,0.0,3130000.0,3461.9335464503342,2423.3534825152337,1038.5800639351005,727.0060447545701,605.8383706288084,484.6706965030468,121.16767412576168,467.36102877079526,259.6450159837751,207.7160127870201,103.85800639351004,,
2024-02-08,22.7,58.8,Winter,21.5,0.0,3130000.0,3639.735209160525,2547.8146464123674,1091.920562748158,764.3443939237102,636.9536616030919,509.56292928247353,127.39073232061838,491.3642532366712,272.9801406870395,218.3841125496316,109.1920562748158,,
