Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh)
01-12-2023,22.7,76.1,Winter,16.7,0.1,3130000,3569.010248,2435.82865,1133.181598
02-12-2023,23.1,77.1,Winter,14.3,0.1,3130000,3466.600129,2270.646295,1195.953834
03-12-2023,23.6,74.5,Winter,16,0,3130000,3450.929147,2343.973301,1106.955846
04-12-2023,23.4,74.6,Winter,16.6,0,3130000,3503.26168,2213.991308,1289.270372
05-12-2023,22.4,76.3,Winter,16.8,0,3130000,3612.049069,2410.69451,1201.354559
06-12-2023,22,79.2,Winter,14.1,0,3130000,3500.67247,2145.497654,1355.174816
07-12-2023,21.1,80.6,Winter,13,0.1,3130000,3666.250731,2211.470789,1454.779942
08-12-2023,22,76,Winter,16.2,0,3130000,3612.50953,2303.646129,1308.863401
09-12-2023,22.1,74.5,Winter,15.1,0,3130000,3389.402164,2129.070422,1260.331742
10-12-2023,22.3,73.1,Winter,15.3,0,3130000,3615.479507,2414.417216,1201.062291
11-12-2023,22.8,69.4,Winter,16.1,0,3130000,3405.937866,2377.775517,1028.162349
12-12-2023,22.5,68,Winter,15.7,0,3130000,3531.89383,2272.4843,1259.40953
13-12-2023,21.6,68,Winter,16.9,0,3130000,3523.348416,2183.820975,1339.527441
14-12-2023,21.2,62.8,Winter,18.4,0,3130000,3580.143273,2207.034766,1373.108507
15-12-2023,20.4,64.2,Winter,18.4,0,3130000,3453.232563,2203.172496,1250.060067
16-12-2023,19.7,72.4,Winter,17.9,0,3130000,3668.618174,2283.610306,1385.007868
17-12-2023,21,71.2,Winter,14.9,0,3130000,3378.650517,2028.378667,1350.27185
18-12-2023,21.3,66.3,Winter,16.6,0,3130000,3650.368376,2471.345672,1179.022704
19-12-2023,20.9,65.5,Winter,16,0,3130000,3485.231453,2184.035041,1301.196412
20-12-2023,20.4,61.9,Winter,17.3,0,3130000,3555.301653,2308.199544,1247.102109
21-12-2023,21.4,60.2,Winter,16.1,0,3130000,3448.973232,2162.263652,1286.70958
22-12-2023,21.4,63.5,Winter,15,0,3130000,3449.661034,2381.087464,1068.57357
23-12-2023,20.8,60.9,Winter,18.6,0,3130000,3450.348835,2283.477144,1166.871691
24-12-2023,20.4,58.9,Winter,18,0,3130000,3451.036637,2125.523708,1325.512929
25-12-2023,20.9,58.4,Winter,18.6,0,3130000,3451.724439,2094.367521,1357.356918
26-12-2023,21.4,60.1,Winter,18.6,0,3130000,3452.41224,2242.577699,1209.834542
27-12-2023,21.3,64.9,Winter,18.5,0,3130000,3453.100042,2248.580197,1204.519845
28-12-2023,21.2,65.5,Winter,18.6,0,3130000,3453.787844,2210.409469,1243.378375
29-12-2023,21.3,65.7,Winter,18.6,0,3130000,3454.475645,2314.499743,1139.975902
30-12-2023,21.7,62.3,Winter,18.8,0,3130000,3455.163447,2296.755911,1158.407536
31-12-2023,21.4,63.2,Winter,18.5,0,3130000,3455.851249,2374.064942,1081.786307
01-01-2024,21.5,64,Winter,18.2,0,3130000,3558.250484,2436.242649,1122.007835
02-01-2024,22,65.2,Winter,18.2,0,3130000,3488.336167,2236.945373,1251.390794
03-01-2024,22.1,69.8,Winter,17.9,0,3130000,3503.402453,2168.394299,1335.008154
04-01-2024,21.8,67.1,Winter,18.2,0,3130000,3481.926444,2169.452113,1312.474331
05-01-2024,21.2,61.1,Winter,18.9,0,3130000,3623.311524,2458.3013,1165.010224
06-01-2024,21.4,67.4,Winter,16.2,0.1,3130000,3418.247178,2287.738393,1130.508785
07-01-2024,22.2,69.4,Winter,14.2,0,3130000,3632.128632,2416.901623,1215.227009
08-01-2024,22.7,63.4,Winter,15.6,0.5,3130000,3644.818386,2470.645197,1174.173189
09-01-2024,21.4,81.5,Winter,10.1,2,3130000,3634.186883,2283.163654,1351.023229
10-01-2024,20.7,83.8,Winter,9.4,1.9,3130000,3578.39325,2298.487177,1279.906073
11-01-2024,23,71.3,Winter,16.6,0,3130000,3465.481304,2090.819042,1374.662262
12-01-2024,22.8,66.5,Winter,18.7,0,3130000,3624.8453,2190.595576,1434.249724
13-01-2024,23.3,61.6,Winter,19,0,3130000,3669.650116,2554.949403,1114.700713
14-01-2024,23.2,63.2,Winter,19.1,0,3130000,3558.0095,2343.570391,1214.439109
15-01-2024,21.2,55.8,Winter,19.9,0,3130000,3410.739674,2386.966287,1023.773387
16-01-2024,20.5,59.8,Winter,19.9,0,3130000,3630.12879,2271.352824,1358.775966
17-01-2024,20.6,65.5,Winter,19.7,0,3130000,3579.319637,2193.69959,1385.620047
18-01-2024,19.4,71.2,Winter,19.4,0,3130000,3408.325065,2165.295862,1243.029203
19-01-2024,20.2,68.9,Winter,19,0,3130000,3593.991444,2502.727363,1091.264081
20-01-2024,20.9,67.7,Winter,19.2,0,3130000,3536.437898,2195.707493,1340.730405
21-01-2024,20.7,67.1,Winter,19.8,0,3130000,3456.53905,2224.624468,1231.914583
22-01-2024,21,66.4,Winter,20,0,3130000,3457.226852,2105.915247,1351.311605
23-01-2024,19.5,64.9,Winter,20.2,0,3130000,3457.914654,2251.950381,1205.964272
24-01-2024,18.8,58.2,Winter,20.6,0,3130000,3458.602455,2149.835411,1308.767045
25-01-2024,18.8,52.6,Winter,20.6,0,3130000,3459.290257,2395.4237,1063.866557
26-01-2024,19.9,59.6,Winter,20.1,0,3130000,3459.978059,2161.443316,1298.534743
27-01-2024,21.1,61.7,Winter,20,0,3130000,3460.66586,2161.483994,1299.181867
28-01-2024,22.3,60.4,Winter,19.8,0,3130000,3461.353662,2208.583304,1252.770358
29-01-2024,22.3,56.3,Winter,20.1,0,3130000,3462.041464,2415.280303,1046.761161
30-01-2024,22,57.9,Winter,20.2,0,3130000,3462.729265,2315.970481,1146.758784
31-01-2024,21.9,56.7,Winter,20.5,0,3130000,3463.417067,2249.110083,1214.306984
01-02-2024,20.3,65.6,Winter,20.8,0,3130000,3611.743264,2462.097722,1149.645542
02-02-2024,20.5,65.9,Winter,20.8,0,3130000,3549.795764,2262.496566,1287.299198
03-02-2024,21.6,58.7,Winter,20.8,0,3130000,3424.827296,2161.962312,1262.864984
04-02-2024,23.3,59.8,Winter,19.9,0,3130000,3446.312156,2354.967701,1091.344455
05-02-2024,24.8,57.4,Winter,20.2,0,3130000,3556.174951,2137.986965,1418.187986
06-02-2024,24.4,54.6,Winter,20.7,0,3130000,3463.724378,2105.677325,1358.047053
07-02-2024,23.9,57.1,Winter,21.2,0,3130000,3461.933546,2220.48076,1241.452786
08-02-2024,22.7,58.8,Winter,21.5,0,3130000,3639.735209,2543.541879,1096.19333
09-02-2024,22.9,56,Winter,21.9,0,3130000,3592.304077,2401.300027,1191.00405
10-02-2024,23.1,52.4,Winter,22.2,0,3130000,3418.284257,2067.736931,1350.547326
11-02-2024,22.2,51.9,Winter,22.1,0,3130000,3665.264526,2292.484659,1372.779867
12-02-2024,22.8,50.1,Winter,21.5,0,3130000,3369.849376,2064.2379,1305.611476
13-02-2024,22.6,48.6,Winter,21.3,0,3130000,3539.103266,2258.564757,1280.538509
14-02-2024,22.2,51.7,Winter,20.6,0,3130000,3367.738602,2156.998361,1210.740241
15-02-2024,23.4,54.3,Winter,20,0,3130000,3395.402331,2226.948787,1168.453544
16-02-2024,24.9,52.1,Winter,20.2,0,3130000,3402.394815,2182.703316,1219.691499
17-02-2024,25,50.6,Winter,22.2,0,3130000,3410.316678,2132.999824,1277.316854
18-02-2024,25,47.1,Winter,22.5,0,3130000,3385.327707,2244.412044,1140.915663
19-02-2024,24.6,47.9,Winter,22.5,0,3130000,3477.108723,2157.301975,1319.806748
20-02-2024,24,42.7,Winter,23,0,3130000,3501.392891,2274.514925,1226.877966
21-02-2024,22.7,54.6,Winter,23.2,0,3130000,3464.104869,2318.424504,1145.680365
22-02-2024,22.2,61,Winter,23,0,3130000,3464.79267,2276.399888,1188.392783
23-02-2024,22,52,Winter,23.5,0,3130000,3465.480472,2163.333077,1302.147395
24-02-2024,22.2,48,Winter,23.9,0,3130000,3466.168274,2086.694426,1379.473848
25-02-2024,22.5,38.1,Winter,23.6,0,3130000,3466.856075,2251.432504,1215.423572
26-02-2024,24.5,48.4,Winter,22.7,0,3130000,3467.543877,2096.974701,1370.569176
27-02-2024,26,51.6,Winter,20.6,0.1,3130000,3468.231679,2113.891474,1354.340205
28-02-2024,25.7,54.5,Winter,20.6,0.1,3130000,3468.91948,2146.437069,1322.482411
29-02-2024,26.2,51.4,Winter,18.9,0,3130000,3469.607282,2387.513803,1082.093479
01-03-2024,26.4,53,Summer,21,0.7,3130000,4705.579492,3095.027145,1610.552347
02-03-2024,25,56.4,Summer,20.8,0,3130000,4769.721377,2978.973072,1790.748305
03-03-2024,23.5,68.7,Summer,22,0,3130000,4795.48087,3092.794075,1702.686795
04-03-2024,22.5,57.2,Summer,24.5,0,3130000,4690.90591,3032.698055,1658.207855
05-03-2024,23.2,47.6,Summer,24.5,0,3130000,4792.266011,3211.347324,1580.918687
06-03-2024,24.1,44.7,Summer,24.7,0,3130000,4444.599068,2717.835532,1726.763536
07-03-2024,24.3,37.2,Summer,25,0,3130000,4465.308063,2822.65284,1642.655223
08-03-2024,25.1,42.6,Summer,24.9,0,3130000,4760.297822,2867.015784,1893.282038
09-03-2024,25.1,39.9,Summer,24.9,0,3130000,4556.534011,3175.048735,1381.485276
10-03-2024,25.5,40.5,Summer,24.9,0,3130000,4458.061168,2918.833027,1539.228141
11-03-2024,26,40.2,Summer,25,0,3130000,4443.147812,2787.717003,1655.430809
12-03-2024,26.5,45.1,Summer,25,0,3130000,4621.97873,3197.484215,1424.494515
13-03-2024,25.5,46.7,Summer,25.9,0,3130000,4683.807582,2936.308368,1747.499214
14-03-2024,25.6,48.2,Summer,25.8,0,3130000,4825.889251,3059.614101,1766.27515
15-03-2024,24.8,41.1,Summer,25.7,0,3130000,4549.404738,3099.202011,1450.202727
16-03-2024,25.5,44.9,Summer,25.3,0,3130000,4604.073857,2892.404382,1711.669475
17-03-2024,25.8,42.4,Summer,25.2,0,3130000,4837.572962,3199.78702,1637.785942
18-03-2024,25.5,41.8,Summer,25.6,0,3130000,4561.259373,2881.112143,1680.14723
19-03-2024,25.7,45.3,Summer,26.1,0,3130000,4618.474068,2916.706115,1701.767953
20-03-2024,25.5,38.6,Summer,26.5,0,3130000,4642.494361,3169.673517,1472.820844
21-03-2024,26,37.5,Summer,25.8,0,3130000,3470.295084,2344.091126,1126.203957
22-03-2024,27.2,47.1,Summer,25.9,0,3130000,3470.982885,2119.659126,1351.32376
23-03-2024,27.1,49.2,Summer,26,0,3130000,3471.670687,2205.105292,1266.565395
24-03-2024,27.3,43.6,Summer,25.6,0,3130000,3472.358489,2383.674088,1088.6844
25-03-2024,28.1,49.8,Summer,25.1,0,3130000,3473.04629,2216.51245,1256.533841
26-03-2024,28.3,51.1,Summer,25.4,0,3130000,3473.734092,2288.424726,1185.309366
27-03-2024,28.9,52.4,Summer,23.8,0.1,3130000,3474.421894,2159.866135,1314.555759
28-03-2024,28.6,54.8,Summer,21.7,0,3130000,3475.109695,2329.972406,1145.13729
29-03-2024,28.6,57.1,Summer,20.4,0.2,3130000,3475.797497,2410.211433,1065.586064
30-03-2024,28.7,57.5,Summer,22.3,0,3130000,3476.485299,2367.989223,1108.496076
31-03-2024,29,45.4,Summer,20.6,0,3130000,3477.1731,2409.930273,1067.242828
01-04-2024,29.1,41.5,Summer,24.3,0,3130000,4791.803351,3053.641316,1738.162035
02-04-2024,28.4,43.2,Summer,26.7,0,3130000,4774.897887,3112.743047,1662.15484
03-04-2024,28.5,47.7,Summer,24.9,0,3130000,4586.023234,2878.557886,1707.465348
04-04-2024,28.7,44.4,Summer,26.3,0,3130000,4449.345491,2842.146888,1607.198603
05-04-2024,29.2,47.5,Summer,26,0,3130000,4726.796915,3122.697285,1604.09963
06-04-2024,29.5,38.8,Summer,24.3,0,3130000,4632.880228,2799.575239,1833.304989
07-04-2024,28.8,36.4,Summer,24,0,3130000,4636.080074,2850.930348,1785.149726
08-04-2024,28.2,31.3,Summer,27.1,0,3130000,4521.644898,2993.250401,1528.394497
09-04-2024,28.7,42.8,Summer,26.9,0,3130000,4795.68583,3256.951837,1538.733993
10-04-2024,28.4,46.6,Summer,26.8,0,3130000,4822.340188,2964.405264,1857.934924
11-04-2024,28.8,43.8,Summer,24.3,0,3130000,4752.055663,3057.618476,1694.437187
12-04-2024,28.6,48.8,Summer,24.6,0.1,3130000,4486.347662,2692.533503,1793.814159
13-04-2024,27.9,46,Summer,27.3,0,3130000,4782.059481,2872.657308,1909.402173
14-04-2024,28.4,49.8,Summer,27.3,0,3130000,4764.352521,3107.474799,1656.877722
15-04-2024,29.9,53.8,Summer,22.2,0,3130000,4811.757087,2964.192604,1847.564483
16-04-2024,30.7,46.7,Summer,19.6,0.3,3130000,4821.961405,2995.742296,1826.219109
17-04-2024,30.1,54.4,Summer,21.1,7.2,3130000,4563.793648,3161.870216,1401.923432
18-04-2024,29.8,62.9,Summer,23,0.3,3130000,4440.038343,2853.109964,1586.928379
19-04-2024,30,60,Summer,21.3,0,3130000,4574.030432,3171.433335,1402.597097
20-04-2024,28.5,59.3,Summer,20.4,2,3130000,4599.564416,3112.520438,1487.043978
21-04-2024,28.3,56.2,Summer,19.4,0.3,3130000,3477.860902,2364.959758,1112.901145
22-04-2024,29.5,47.4,Summer,24.1,0,3130000,3478.548704,2396.754176,1081.794528
23-04-2024,29.9,45.4,Summer,26.1,0,3130000,3479.236505,2391.557827,1087.678679
24-04-2024,29.6,48.9,Summer,22.4,0,3130000,3479.924307,2124.375255,1355.549052
25-04-2024,30.2,48.6,Summer,23.5,0.5,3130000,3480.612109,2188.047156,1292.564953
26-04-2024,30.7,45.2,Summer,23.3,0.2,3130000,3481.29991,2294.614757,1186.685153
27-04-2024,31.5,46,Summer,24.4,0,3130000,3481.987712,2204.746356,1277.241357
28-04-2024,32.3,39.7,Summer,25.1,0,3130000,3482.675514,2176.41573,1306.259784
29-04-2024,32,37.1,Summer,24.8,0,3130000,3483.363315,2396.746417,1086.616899
30-04-2024,31.9,32.5,Summer,26.7,0,3130000,3484.051117,2349.611582,1134.439535
01-05-2024,29.3,40.8,Summer,27.3,0,3130000,4743.646489,3284.754084,1458.892405
02-05-2024,28.9,40.3,Summer,28.1,0,3130000,4813.554799,3108.112992,1705.441807
03-05-2024,28.6,42.2,Summer,28.5,0,3130000,4447.24732,3061.888473,1385.358847
04-05-2024,29.8,51.4,Summer,27.8,0,3130000,4466.860874,2814.127398,1652.733476
05-05-2024,30.2,53.5,Summer,27,0,3130000,4675.684995,2904.24786,1771.437135
06-05-2024,29.5,51.5,Summer,27.6,0,3130000,4712.032935,3181.52887,1530.504065
07-05-2024,28.7,56.1,Summer,27.1,0,3130000,4509.510842,2834.975475,1674.535367
08-05-2024,28.7,61.9,Summer,25.1,0,3130000,4516.182438,2752.117663,1764.064775
09-05-2024,28.6,62.7,Summer,23.6,0.5,3130000,4688.338648,3266.065488,1422.27316
10-05-2024,27.3,68.7,Summer,20.4,28,3130000,4752.537003,2952.270818,1800.266185
11-05-2024,27.8,69.1,Summer,22.9,40,3130000,4504.333197,3032.439876,1471.893321
12-05-2024,27,70.8,Summer,19.2,0.1,3130000,4454.069988,3057.806157,1396.263831
13-05-2024,28,64.5,Summer,22.1,3,3130000,4466.531706,3071.150621,1395.381085
14-05-2024,27.9,60.4,Summer,22.8,1.5,3130000,4790.728888,3040.296873,1750.432015
15-05-2024,29,58.5,Summer,23.5,0,3130000,4500.942073,2996.833143,1504.10893
16-05-2024,28.1,65.3,Summer,22.6,16,3130000,4694.776454,3238.597737,1456.178717
17-05-2024,28.5,65.1,Summer,22,0.3,3130000,4459.934619,2676.240435,1783.694184
18-05-2024,29.1,63,Summer,23.5,0.1,3130000,4546.569988,3113.012656,1433.557332
19-05-2024,29.1,70,Summer,23.5,6,3130000,4754.412927,3107.478837,1646.93409
20-05-2024,29.5,69.4,Summer,23.1,0.2,3130000,4445.010416,2766.18866,1678.821756
21-05-2024,30.8,64.8,Summer,23.1,0.7,3130000,3484.738919,2212.778569,1271.96035
22-05-2024,29.7,70.2,Summer,23,4.1,3130000,3485.42672,2120.888515,1364.538205
23-05-2024,30,71.2,Summer,22.3,0.9,3130000,3486.114522,2109.119583,1376.99494
24-05-2024,29.5,64.9,Summer,23.4,0,3130000,3486.802324,2313.61224,1173.190084
25-05-2024,28,68.3,Summer,19.9,0,3130000,3487.490125,2221.894294,1265.595831
26-05-2024,28.1,71.9,Summer,22.2,0.1,3130000,3488.177927,2213.357873,1274.820054
27-05-2024,26.6,78.1,Summer,14,0.1,3130000,3488.865729,2372.810319,1116.05541
28-05-2024,28.3,68.6,Summer,23.3,0.1,3130000,3489.55353,2403.370409,1086.183122
29-05-2024,27.9,68,Summer,24.4,0,3130000,3490.241332,2382.954387,1107.286945
30-05-2024,28.5,66.6,Summer,24.5,0,3130000,3490.929134,2126.622747,1364.306386
31-05-2024,29.2,66.7,Summer,22.5,0,3130000,3491.616935,2223.092809,1268.524126
01-06-2024,29.2,65.7,Monsoon,23,0,3130000,3668.44505,2450.501123,1217.943927
02-06-2024,29.3,64.7,Monsoon,22.5,0.2,3130000,3664.445385,2261.251291,1403.194094
03-06-2024,28.4,69.1,Monsoon,19.1,6.5,3130000,3398.051168,2324.862528,1073.18864
04-06-2024,27.2,77.5,Monsoon,18.2,68,3130000,3536.805886,2237.244295,1299.561591
05-06-2024,26.7,81.9,Monsoon,18,9,3130000,3686.143483,2258.552539,1427.590944
06-06-2024,27.3,80.8,Monsoon,17.5,3,3130000,3417.740048,2081.507246,1336.232802
07-06-2024,26.7,79.6,Monsoon,16.1,11.1,3130000,3606.867543,2449.996041,1156.871502
08-06-2024,26.1,82.2,Monsoon,16.6,109,3130000,3517.169548,2197.974701,1319.194847
09-06-2024,24.3,90.6,Monsoon,6.1,19,3130000,3527.468565,2347.980539,1179.488026
10-06-2024,24.3,90.5,Monsoon,4.9,8,3130000,3572.340198,2309.192489,1263.147709
11-06-2024,25.5,85.8,Monsoon,11.1,9.2,3130000,3417.177491,2347.987474,1069.190017
12-06-2024,25.9,85.2,Monsoon,10.2,1,3130000,3587.732811,2245.211072,1342.521739
13-06-2024,25.9,83.6,Monsoon,15,4.4,3130000,3395.750172,2098.750093,1297.000079
14-06-2024,25.6,82.9,Monsoon,14.8,0.1,3130000,3602.601161,2499.669393,1102.931768
15-06-2024,26.1,80.2,Monsoon,15.9,0.5,3130000,3691.159249,2582.480524,1108.678725
16-06-2024,26.4,81.3,Monsoon,17.4,5,3130000,3454.779303,2366.928005,1087.851298
17-06-2024,26.2,82,Monsoon,15.5,0.8,3130000,3434.489453,2176.631581,1257.857872
18-06-2024,26.3,79.5,Monsoon,17,2.3,3130000,3655.209457,2301.707777,1353.50168
19-06-2024,25.2,83.6,Monsoon,9.6,0.1,3130000,3536.089734,2403.95039,1132.139344
20-06-2024,25.4,84.9,Monsoon,14.4,5,3130000,3436.556561,2343.996339,1092.560222
21-06-2024,26.1,83.7,Monsoon,15.1,0.2,3130000,3492.304737,2344.085184,1148.219553
22-06-2024,26.2,81.7,Monsoon,17.8,2.1,3130000,3492.992539,2188.785396,1304.207143
23-06-2024,25.8,85.5,Monsoon,8.6,0.5,3130000,3493.68034,2339.444064,1154.236276
24-06-2024,26.1,83.8,Monsoon,10.1,6.3,3130000,3494.368142,2268.35476,1226.013382
25-06-2024,26.4,82.9,Monsoon,12.4,0.4,3130000,3495.055944,2355.367531,1139.688412
26-06-2024,25.7,88.5,Monsoon,10.3,0.2,3130000,3495.743745,2162.195998,1333.547747
27-06-2024,24.9,87.3,Monsoon,7.9,0.1,3130000,3496.431547,2262.748916,1233.682631
28-06-2024,24.7,88.3,Monsoon,10,4,3130000,3497.119349,2189.601275,1307.518074
29-06-2024,25.3,88,Monsoon,13,0.1,3130000,3497.80715,2126.081597,1371.725553
30-06-2024,25.1,89.7,Monsoon,12.2,0.8,3130000,3498.494952,2254.038471,1244.456481
01-07-2024,25.4,86.1,Monsoon,15.4,2,3130000,3587.879669,2336.775439,1251.10423
02-07-2024,24.8,90.4,Monsoon,9.9,12,3130000,3600.780475,2334.516448,1266.264027
03-07-2024,26,85.3,Monsoon,13.7,3.2,3130000,3506.275727,2395.563731,1110.711996
04-07-2024,25.6,87.8,Monsoon,6.8,0.2,3130000,3593.26213,2352.765872,1240.496258
05-07-2024,25.3,88.5,Monsoon,14.3,0.1,3130000,3435.21904,2175.89607,1259.32297
06-07-2024,25.2,87.7,Monsoon,12,0.7,3130000,3579.597253,2400.485931,1179.111322
07-07-2024,25.1,87.4,Monsoon,7.7,4.4,3130000,3549.868471,2211.998192,1337.870279
08-07-2024,24.2,91.4,Monsoon,5.6,15,3130000,3409.372058,2069.94925,1339.422808
09-07-2024,23.6,91.7,Monsoon,4.5,26.4,3130000,3458.745641,2177.519573,1281.226068
10-07-2024,24.8,85.3,Monsoon,14.5,1.9,3130000,3656.256561,2547.368614,1108.887947
11-07-2024,24.4,86.9,Monsoon,7.5,0.7,3130000,3511.646188,2232.662255,1278.983933
12-07-2024,23.9,93.1,Monsoon,6.7,8,3130000,3606.280006,2190.780242,1415.499764
13-07-2024,23.5,93.7,Monsoon,4.4,10,3130000,3385.64111,2298.025058,1087.616052
14-07-2024,23.6,94.9,Monsoon,2.4,29,3130000,3557.179404,2409.190246,1147.989158
15-07-2024,24.6,90.1,Monsoon,6.8,0.2,3130000,3530.838114,2192.529372,1338.308742
16-07-2024,24.5,88.3,Monsoon,7.7,7.1,3130000,3390.221626,2332.700658,1057.520968
17-07-2024,24.4,91.3,Monsoon,8.2,5,3130000,3446.625995,2359.825516,1086.800479
18-07-2024,24.1,89.9,Monsoon,5.8,0.6,3130000,3502.83439,2394.821535,1108.012855
19-07-2024,24,91,Monsoon,7.1,0.5,3130000,3443.494655,2388.27118,1055.223475
20-07-2024,23.6,93.5,Monsoon,3.7,1,3130000,3530.399898,2252.252896,1278.147002
21-07-2024,24.1,91.8,Monsoon,5.4,0.4,3130000,3499.182754,2434.452899,1064.729855
22-07-2024,23.4,94.2,Monsoon,4.4,9.6,3130000,3499.870555,2179.480507,1320.390049
23-07-2024,23.4,94.4,Monsoon,3.5,25,3130000,3500.558357,2297.098587,1203.45977
24-07-2024,23.2,95.5,Monsoon,4.1,51,3130000,3501.246159,2401.78008,1099.466078
25-07-2024,22.4,96.9,Monsoon,3.5,135,3130000,3501.93396,2353.023044,1148.910916
26-07-2024,23.7,93.1,Monsoon,4.7,1,3130000,3502.621762,2239.597077,1263.024685
27-07-2024,24,92.9,Monsoon,7.5,0.2,3130000,3503.309564,2183.836796,1319.472767
28-07-2024,23.7,94.8,Monsoon,4.5,9.8,3130000,3503.997365,2193.244851,1310.752514
29-07-2024,24,93.4,Monsoon,5.1,4,3130000,3504.685167,2367.175704,1137.509463
30-07-2024,24.3,93.6,Monsoon,9.1,10,3130000,3505.372969,2433.793754,1071.579214
31-07-2024,24.2,93.2,Monsoon,4.6,23,3130000,3506.06077,2446.351734,1059.709037
01-08-2024,24.2,92.2,Monsoon,11.8,2,3130000,3583.885675,2192.164243,1391.721432
02-08-2024,23.6,93.7,Monsoon,12.3,22,3130000,3688.938692,2219.103205,1469.835487
03-08-2024,23.4,93.8,Monsoon,8.6,15,3130000,3476.746375,2109.893603,1366.852772
04-08-2024,23.3,94.3,Monsoon,4.8,41,3130000,3542.071579,2423.926551,1118.145028
05-08-2024,24,90.3,Monsoon,11.7,5,3130000,3565.391322,2201.570897,1363.820425
06-08-2024,24,90.6,Monsoon,13.1,2.9,3130000,3534.880405,2392.681821,1142.198584
07-08-2024,23.8,90.5,Monsoon,10.4,0.3,3130000,3403.173879,2157.655169,1245.51871
08-08-2024,24.3,89.1,Monsoon,10.4,3,3130000,3646.003822,2219.991991,1426.011831
09-08-2024,23.9,90.9,Monsoon,8.5,0.8,3130000,3596.997884,2458.521653,1138.476231
10-08-2024,24.2,88.8,Monsoon,12.7,0.3,3130000,3386.935859,2062.935301,1324.000558
11-08-2024,24.2,88.4,Monsoon,12.7,2,3130000,3506.882303,2234.260263,1272.62204
12-08-2024,24.4,89.3,Monsoon,13.1,1.4,3130000,3665.443587,2339.217358,1326.226229
13-08-2024,25.6,82.3,Monsoon,15.2,0.7,3130000,3644.081363,2458.550151,1185.531212
14-08-2024,25.6,82.5,Monsoon,16.7,0.5,3130000,3448.426922,2109.816346,1338.610576
15-08-2024,25.6,82.7,Monsoon,16.8,0.1,3130000,3582.923526,2314.180678,1268.742848
16-08-2024,25.9,81.6,Monsoon,17,0.6,3130000,3593.757031,2412.423308,1181.333723
17-08-2024,25.7,84.4,Monsoon,11.7,34,3130000,3595.723723,2373.693953,1222.02977
18-08-2024,25.9,87.4,Monsoon,12.2,37,3130000,3455.170288,2147.087743,1308.082545
19-08-2024,25.1,90.8,Monsoon,10.6,12,3130000,3465.474846,2226.572093,1238.902753
20-08-2024,24.8,90.2,Monsoon,10.7,6.4,3130000,3409.298615,2198.675773,1210.622842
21-08-2024,25.4,88.9,Monsoon,15.4,2.6,3130000,3506.748572,2401.136604,1105.611968
22-08-2024,25.8,89.6,Monsoon,14,6,3130000,3507.436374,2323.150015,1184.286359
23-08-2024,25.1,90.6,Monsoon,9.2,4,3130000,3508.124175,2195.544826,1312.579349
24-08-2024,23.1,96.8,Monsoon,3.6,28,3130000,3508.811977,2429.501663,1079.310314
25-08-2024,22.7,95.3,Monsoon,3.5,22,3130000,3509.499779,2113.884847,1395.614932
26-08-2024,23.1,93.2,Monsoon,8.9,4,3130000,3510.18758,2449.237599,1060.949982
27-08-2024,23.2,92.9,Monsoon,12.1,16,3130000,3510.875382,2339.574991,1171.300391
28-08-2024,23.9,88.8,Monsoon,16.1,1,3130000,3511.563184,2117.394461,1394.168723
29-08-2024,24.5,87.7,Monsoon,16.7,1,3130000,3512.250985,2443.326257,1068.924728
30-08-2024,24.5,88.5,Monsoon,15,5,3130000,3512.938787,2237.637545,1275.301242
31-08-2024,24.7,86.5,Monsoon,12.4,0.9,3130000,3513.626589,2366.424986,1147.201602
01-09-2024,24.1,88.7,Autumn,6.2,3.1,3130000,4728.531156,2908.752791,1819.778365
02-09-2024,23.4,94.5,Autumn,2.2,1.1,3130000,4658.843932,2919.602736,1739.241196
03-09-2024,24.2,90.5,Autumn,5,7.6,3130000,3747.329246,2479.629867,1267.699379
04-09-2024,24.3,89.5,Autumn,8.3,0.1,3130000,4338.980706,2687.792309,1651.188397
05-09-2024,24,91.1,Autumn,12.9,9.9,3130000,4570.374657,3127.42504,1442.949617
06-09-2024,24.1,89.5,Autumn,14.9,0.2,3130000,4184.780177,2658.509282,1526.270895
